Fecha,Tienda,SKU,Producto,Categoría,Precio (€),Coste_unitario (€),Margen_unitario (€),Unidades_vendidas,Tipo_cliente,Canal_venta,Método_pago,Campaña,Temporada,Stock_inicial,Stock_final,Reposición_necesaria,Región
2024-09-03,GoldenGoose.com,GG-CH589,Bomber Star,Chaquetas,1711.85,740.25,971.6,1,VIP,Online,Online,Navidad Exclusiva,Primavera,24,23,False,Global
2024-11-28,NY Soho,GG-AC535,Gorra Logo,Accesorios,1097.83,682.06,415.77,0,Regular,Físico,Online,Edición Limitada,Otoño,11,11,False,EE.UU.
2024-05-13,NY Soho,GG-CH616,Bomber Star,Chaquetas,1195.6,529.85,665.75,4,Regular,Físico,Online,Navidad Exclusiva,Invierno,33,29,False,EE.UU.
2024-11-30,GoldenGoose.com,GG-SN507,Running Sole,Sneakers,569.62,334.55,235.07,1,Turista,Online,Tarjeta,Colaboración GGxArt,Verano,22,21,False,Global
2024-02-20,Madrid Serrano,GG-BO464,Mini Clutch,Bolsos,1747.29,867.7,879.59,3,VIP,Físico,Tarjeta,Colección Primavera,Primavera,20,17,False,Europa
2024-10-12,Tokio Ginza,GG-CH523,Bomber Star,Chaquetas,505.04,226.51,278.53,0,VIP,Físico,Tarjeta,Colección Primavera,Otoño,7,7,True,Asia
2024-06-08,NY Soho,GG-SN962,Ball Star,Sneakers,1211.68,648.63,563.05,1,Regular,Físico,Tarjeta,Colaboración GGxArt,Verano,11,10,False,EE.UU.
2024-02-26,Madrid Serrano,GG-CH832,Leather Biker,Chaquetas,1399.25,692.08,707.17,2,Regular,Físico,Tarjeta,Edición Limitada,Verano,24,22,False,Europa
2024-11-24,GoldenGoose.com,GG-CH892,Denim Glow,Chaquetas,1053.01,623.57,429.44,2,VIP,Online,Tarjeta,Navidad Exclusiva,Primavera,26,24,False,Global
2024-08-09,NY Soho,GG-SN997,Super-Star,Sneakers,968.5,423.33,545.17,1,Regular,Físico,Tarjeta,,Invierno,28,27,False,EE.UU.
2024-11-27,Milán Centro,GG-AC981,Bufanda Lux,Accesorios,1385.0,881.13,503.87,4,Regular,Físico,Online,Colección Primavera,Invierno,16,12,False,Europa
2024-01-19,GoldenGoose.com,GG-CH112,Denim Glow,Chaquetas,1920.01,863.96,1056.05,1,Regular,Online,Tarjeta,Edición Limitada,Otoño,8,7,True,Global
2024-05-21,GoldenGoose.com,GG-SN962,Super-Star,Sneakers,605.8,244.45,361.35,2,Regular,Online,Tarjeta,Edición Limitada,Invierno,29,27,False,Global
2024-12-17,Milán Centro,GG-CH281,Denim Glow,Chaquetas,1455.7,794.27,661.43,2,VIP,Físico,Tarjeta,Edición Limitada,Primavera,15,13,False,Europa
2024-07-18,París Marais,GG-SN190,Super-Star,Sneakers,729.95,393.13,336.82,3,Turista,Físico,Online,Colección Primavera,Otoño,19,16,False,Europa
2024-05-15,Milán Centro,GG-SN455,Super-Star,Sneakers,1569.14,849.11,720.03,3,Regular,Físico,Tarjeta,Navidad Exclusiva,Verano,17,14,False,Europa
2024-11-07,París Marais,GG-BO695,Mini Clutch,Bolsos,1963.08,873.88,1089.2,0,Regular,Físico,Tarjeta,Colección Primavera,Primavera,30,30,False,Europa
2024-05-26,Tokio Ginza,GG-SN408,Running Sole,Sneakers,1865.11,1203.85,661.26,1,VIP,Físico,Online,,Primavera,22,21,False,Asia
2024-01-03,París Marais,GG-BO463,Star Bag,Bolsos,759.96,414.84,345.12,1,Turista,Físico,Online,Navidad Exclusiva,Primavera,14,13,False,Europa
2024-01-31,París Marais,GG-BO822,Tote GG,Bolsos,1691.63,780.57,911.06,5,Turista,Físico,Online,Colección Primavera,Primavera,10,5,True,Europa
2024-01-30,GoldenGoose.com,GG-CH762,Leather Biker,Chaquetas,772.37,453.98,318.39,1,Regular,Online,Online,Navidad Exclusiva,Otoño,30,29,False,Global
2024-01-30,Tokio Ginza,GG-CH715,Bomber Star,Chaquetas,1915.36,943.31,972.05,2,Turista,Físico,Tarjeta,,Invierno,17,15,False,Asia
2024-03-06,NY Soho,GG-CH102,Denim Glow,Chaquetas,656.38,358.24,298.14,2,Regular,Físico,Tarjeta,Edición Limitada,Primavera,31,29,False,EE.UU.
2024-03-11,GoldenGoose.com,GG-CH486,Bomber Star,Chaquetas,976.32,394.58,581.74,3,Regular,Online,Tarjeta,,Primavera,11,8,True,Global
2024-12-10,GoldenGoose.com,GG-SN607,Ball Star,Sneakers,1925.41,860.74,1064.67,0,Regular,Online,Online,Colaboración GGxArt,Invierno,7,7,True,Global
2024-10-16,París Marais,GG-CH288,Bomber Star,Chaquetas,1898.22,1019.6,878.62,1,Regular,Físico,Online,Colección Primavera,Otoño,25,24,False,Europa
2024-10-02,Madrid Serrano,GG-CH567,Bomber Star,Chaquetas,501.6,298.86,202.74,0,VIP,Físico,Online,Edición Limitada,Verano,25,25,False,Europa
2024-05-17,Milán Centro,GG-SN260,Ball Star,Sneakers,1505.79,912.04,593.75,1,Turista,Físico,Tarjeta,Colaboración GGxArt,Primavera,13,12,False,Europa
2024-10-03,NY Soho,GG-SN987,Super-Star,Sneakers,1655.21,669.17,986.04,1,Regular,Físico,Online,Colección Primavera,Invierno,19,18,False,EE.UU.
2024-07-15,Milán Centro,GG-BO228,Star Bag,Bolsos,657.87,341.27,316.6,1,Regular,Físico,Online,Navidad Exclusiva,Invierno,25,24,False,Europa
2024-01-08,Milán Centro,GG-BO803,Mini Clutch,Bolsos,1824.39,995.02,829.37,0,VIP,Físico,Online,Colección Primavera,Otoño,9,9,True,Europa
2024-11-01,GoldenGoose.com,GG-AC446,Gorra Logo,Accesorios,559.63,237.86,321.77,0,VIP,Online,Online,Edición Limitada,Invierno,28,28,False,Global
2024-11-29,NY Soho,GG-CH554,Leather Biker,Chaquetas,1059.96,547.09,512.87,0,Turista,Físico,Online,Edición Limitada,Verano,21,21,False,EE.UU.
2024-07-12,NY Soho,GG-BO358,Tote GG,Bolsos,824.99,330.73,494.26,1,Turista,Físico,Online,Navidad Exclusiva,Invierno,14,13,False,EE.UU.
2024-10-27,París Marais,GG-CH757,Leather Biker,Chaquetas,1038.33,415.35,622.98,2,Turista,Físico,Online,,Primavera,10,8,True,Europa
2024-10-23,GoldenGoose.com,GG-BO442,Star Bag,Bolsos,524.91,306.39,218.52,3,Regular,Online,Online,Edición Limitada,Verano,20,17,False,Global
2024-12-02,NY Soho,GG-CH800,Leather Biker,Chaquetas,952.68,388.85,563.83,1,Turista,Físico,Online,Edición Limitada,Verano,31,30,False,EE.UU.
2024-11-13,NY Soho,GG-AC693,Cinturón Star,Accesorios,880.46,483.99,396.47,4,Regular,Físico,Tarjeta,Navidad Exclusiva,Primavera,9,5,True,EE.UU.
2024-01-25,Milán Centro,GG-SN332,Ball Star,Sneakers,1451.57,661.2,790.37,1,Regular,Físico,Online,Navidad Exclusiva,Verano,11,10,False,Europa
2024-06-21,Madrid Serrano,GG-SN536,Ball Star,Sneakers,903.28,538.44,364.84,0,Regular,Físico,Online,Colección Primavera,Verano,15,15,False,Europa
2024-11-09,París Marais,GG-SN900,Running Sole,Sneakers,1383.02,730.47,652.55,2,Regular,Físico,Online,Colección Primavera,Verano,25,23,False,Europa
2024-05-06,GoldenGoose.com,GG-AC502,Gorra Logo,Accesorios,1744.6,729.4,1015.2,2,Regular,Online,Online,Edición Limitada,Otoño,25,23,False,Global
2024-10-21,París Marais,GG-CH961,Leather Biker,Chaquetas,1660.45,967.9,692.55,1,VIP,Físico,Online,Edición Limitada,Invierno,13,12,False,Europa
2024-01-12,GoldenGoose.com,GG-SN436,Stardan,Sneakers,1479.21,918.61,560.6,1,Regular,Online,Tarjeta,Colaboración GGxArt,Verano,9,8,True,Global
2024-11-20,Tokio Ginza,GG-AC280,Bufanda Lux,Accesorios,1922.29,977.99,944.3,1,Regular,Físico,Online,Navidad Exclusiva,Otoño,22,21,False,Asia
2024-09-18,Tokio Ginza,GG-CH345,Leather Biker,Chaquetas,1327.32,633.46,693.86,4,Turista,Físico,Tarjeta,Colección Primavera,Primavera,14,10,False,Asia
2024-01-16,NY Soho,GG-SN306,Running Sole,Sneakers,805.06,459.37,345.69,0,Regular,Físico,Online,Navidad Exclusiva,Verano,29,29,False,EE.UU.
2024-06-13,Madrid Serrano,GG-AC445,Cinturón Star,Accesorios,1520.99,618.25,902.74,2,VIP,Físico,Online,Navidad Exclusiva,Primavera,18,16,False,Europa
2024-05-06,Tokio Ginza,GG-SN104,Stardan,Sneakers,1871.16,811.38,1059.78,2,Turista,Físico,Online,Colaboración GGxArt,Primavera,17,15,False,Asia
2024-10-24,Tokio Ginza,GG-SN879,Running Sole,Sneakers,1940.59,799.21,1141.38,0,Turista,Físico,Online,Colaboración GGxArt,Otoño,23,23,False,Asia
2024-10-05,París Marais,GG-SN366,Super-Star,Sneakers,1498.15,968.34,529.81,3,VIP,Físico,Online,,Verano,9,6,True,Europa
2024-12-24,GoldenGoose.com,GG-SN789,Super-Star,Sneakers,1190.97,681.09,509.88,0,VIP,Online,Tarjeta,Colaboración GGxArt,Verano,19,19,False,Global
2024-09-11,Madrid Serrano,GG-AC671,Cinturón Star,Accesorios,1781.84,779.57,1002.27,0,Regular,Físico,Online,Navidad Exclusiva,Invierno,15,15,False,Europa
2024-04-23,GoldenGoose.com,GG-AC737,Cinturón Star,Accesorios,1705.05,856.57,848.48,1,Regular,Online,Online,Edición Limitada,Verano,25,24,False,Global
2024-07-04,Madrid Serrano,GG-BO232,Star Bag,Bolsos,672.85,418.17,254.68,0,VIP,Físico,Online,Colaboración GGxArt,Invierno,18,18,False,Europa
2024-09-19,Madrid Serrano,GG-AC502,Gorra Logo,Accesorios,1822.2,754.99,1067.21,0,Regular,Físico,Tarjeta,Colaboración GGxArt,Invierno,25,25,False,Europa
2024-03-22,GoldenGoose.com,GG-CH471,Denim Glow,Chaquetas,1435.28,862.82,572.46,4,Regular,Online,Tarjeta,Edición Limitada,Verano,28,24,False,Global
2024-10-06,Milán Centro,GG-AC433,Bufanda Lux,Accesorios,888.67,489.99,398.68,0,Regular,Físico,Online,Colaboración GGxArt,Invierno,9,9,True,Europa
2024-08-23,Madrid Serrano,GG-BO509,Mini Clutch,Bolsos,1750.73,1106.48,644.25,2,Regular,Físico,Online,,Primavera,7,5,True,Europa
2024-02-19,NY Soho,GG-CH313,Denim Glow,Chaquetas,1583.49,952.39,631.1,0,VIP,Físico,Tarjeta,Colección Primavera,Verano,8,8,True,EE.UU.
2024-01-26,NY Soho,GG-CH832,Bomber Star,Chaquetas,1967.5,1233.8,733.7,1,Turista,Físico,Tarjeta,,Primavera,27,26,False,EE.UU.
2024-09-13,París Marais,GG-SN550,Ball Star,Sneakers,771.25,487.03,284.22,1,Regular,Físico,Tarjeta,Navidad Exclusiva,Verano,29,28,False,Europa
2024-05-18,Tokio Ginza,GG-SN958,Ball Star,Sneakers,869.45,349.39,520.06,0,VIP,Físico,Online,,Otoño,24,24,False,Asia
2024-07-05,París Marais,GG-SN669,Stardan,Sneakers,1983.45,1201.64,781.81,0,Regular,Físico,Tarjeta,Edición Limitada,Otoño,6,6,True,Europa
2024-02-11,Madrid Serrano,GG-CH963,Bomber Star,Chaquetas,1284.22,824.79,459.43,4,VIP,Físico,Tarjeta,Colección Primavera,Otoño,20,16,False,Europa
2024-08-10,NY Soho,GG-SN986,Stardan,Sneakers,1738.35,1070.84,667.51,1,Regular,Físico,Online,Colección Primavera,Verano,8,7,True,EE.UU.
2024-02-24,Tokio Ginza,GG-AC364,Gorra Logo,Accesorios,1847.75,1005.49,842.26,1,Turista,Físico,Tarjeta,Colección Primavera,Verano,28,27,False,Asia
2024-05-18,Milán Centro,GG-BO958,Tote GG,Bolsos,1109.44,444.78,664.66,2,Regular,Físico,Tarjeta,Edición Limitada,Verano,15,13,False,Europa
2024-08-17,GoldenGoose.com,GG-SN435,Running Sole,Sneakers,470.8,195.12,275.68,1,Regular,Online,Online,,Otoño,17,16,False,Global
2024-09-06,GoldenGoose.com,GG-SN230,Running Sole,Sneakers,1420.1,681.54,738.56,0,Regular,Online,Online,Navidad Exclusiva,Verano,16,16,False,Global
2024-02-06,Milán Centro,GG-BO417,Star Bag,Bolsos,856.86,431.81,425.05,0,VIP,Físico,Tarjeta,,Primavera,15,15,False,Europa
2024-02-11,Tokio Ginza,GG-AC561,Cinturón Star,Accesorios,1470.18,717.69,752.49,1,VIP,Físico,Tarjeta,Edición Limitada,Verano,20,19,False,Asia
2024-06-19,GoldenGoose.com,GG-CH968,Denim Glow,Chaquetas,1015.0,609.01,405.99,1,VIP,Online,Tarjeta,,Invierno,21,20,False,Global
2024-08-08,Tokio Ginza,GG-BO948,Star Bag,Bolsos,1394.72,831.4,563.32,2,Regular,Físico,Tarjeta,Navidad Exclusiva,Verano,12,10,False,Asia
2024-10-06,Milán Centro,GG-BO511,Star Bag,Bolsos,1514.39,982.77,531.62,2,Turista,Físico,Tarjeta,Colección Primavera,Primavera,22,20,False,Europa
2024-08-22,GoldenGoose.com,GG-AC712,Cinturón Star,Accesorios,547.44,260.52,286.92,4,Regular,Online,Online,Edición Limitada,Verano,18,14,False,Global
2024-12-17,París Marais,GG-CH910,Bomber Star,Chaquetas,1089.0,539.72,549.28,0,Turista,Físico,Online,Colaboración GGxArt,Otoño,8,8,True,Europa
2024-02-29,Milán Centro,GG-AC409,Gorra Logo,Accesorios,1717.62,948.2,769.42,2,Regular,Físico,Tarjeta,,Primavera,16,14,False,Europa
2024-10-31,NY Soho,GG-AC216,Bufanda Lux,Accesorios,1285.06,639.82,645.24,1,Regular,Físico,Tarjeta,,Otoño,23,22,False,EE.UU.
2024-07-19,Madrid Serrano,GG-BO962,Star Bag,Bolsos,1291.32,694.83,596.49,3,VIP,Físico,Tarjeta,,Primavera,10,7,True,Europa
2024-05-17,Tokio Ginza,GG-CH927,Denim Glow,Chaquetas,1617.47,882.97,734.5,2,VIP,Físico,Online,Colección Primavera,Primavera,11,9,True,Asia
2024-08-24,París Marais,GG-CH683,Bomber Star,Chaquetas,1316.75,682.7,634.05,3,Regular,Físico,Tarjeta,,Otoño,28,25,False,Europa
2024-10-16,GoldenGoose.com,GG-AC697,Bufanda Lux,Accesorios,708.07,351.52,356.55,1,Regular,Online,Tarjeta,Edición Limitada,Otoño,7,6,True,Global
2024-10-20,GoldenGoose.com,GG-BO253,Tote GG,Bolsos,1008.25,599.14,409.11,2,Regular,Online,Online,Edición Limitada,Primavera,9,7,True,Global
2024-09-23,Milán Centro,GG-SN992,Stardan,Sneakers,1931.73,1168.33,763.4,3,Regular,Físico,Online,Colaboración GGxArt,Primavera,11,8,True,Europa
2024-05-10,Tokio Ginza,GG-BO382,Mini Clutch,Bolsos,485.83,214.63,271.2,1,Regular,Físico,Tarjeta,Colaboración GGxArt,Invierno,24,23,False,Asia
2024-03-09,Milán Centro,GG-BO796,Star Bag,Bolsos,1179.36,583.32,596.04,0,Regular,Físico,Tarjeta,Navidad Exclusiva,Verano,8,8,True,Europa
2024-11-11,París Marais,GG-SN208,Super-Star,Sneakers,1231.22,524.11,707.11,2,Regular,Físico,Online,Colección Primavera,Otoño,24,22,False,Europa
2024-03-24,Milán Centro,GG-SN351,Ball Star,Sneakers,1003.99,443.54,560.45,1,Turista,Físico,Online,Colección Primavera,Primavera,14,13,False,Europa
2024-08-09,Madrid Serrano,GG-AC877,Bufanda Lux,Accesorios,1525.99,717.22,808.77,1,VIP,Físico,Online,Navidad Exclusiva,Primavera,24,23,False,Europa
2024-12-07,Madrid Serrano,GG-CH598,Denim Glow,Chaquetas,542.45,319.6,222.85,2,Turista,Físico,Tarjeta,Edición Limitada,Otoño,15,13,False,Europa
2024-11-09,GoldenGoose.com,GG-BO275,Tote GG,Bolsos,1381.62,619.52,762.1,2,Regular,Online,Tarjeta,Edición Limitada,Primavera,20,18,False,Global
2024-12-08,Milán Centro,GG-SN374,Running Sole,Sneakers,1676.97,1022.23,654.74,1,Regular,Físico,Online,Colaboración GGxArt,Verano,18,17,False,Europa
2024-09-18,París Marais,GG-SN390,Super-Star,Sneakers,865.06,443.96,421.1,1,VIP,Físico,Tarjeta,Colección Primavera,Invierno,27,26,False,Europa
2024-01-16,París Marais,GG-CH218,Bomber Star,Chaquetas,1028.17,450.44,577.73,1,Regular,Físico,Online,Edición Limitada,Invierno,17,16,False,Europa
2024-07-23,NY Soho,GG-AC191,Gorra Logo,Accesorios,1357.57,592.95,764.62,3,Regular,Físico,Online,Edición Limitada,Primavera,8,5,True,EE.UU.
2024-10-04,NY Soho,GG-CH262,Denim Glow,Chaquetas,915.28,418.14,497.14,1,VIP,Físico,Tarjeta,Colaboración GGxArt,Verano,7,6,True,EE.UU.
2024-06-23,París Marais,GG-BO560,Tote GG,Bolsos,1593.66,822.48,771.18,0,Turista,Físico,Online,Colección Primavera,Otoño,28,28,False,Europa
2024-04-14,Milán Centro,GG-AC588,Gorra Logo,Accesorios,575.57,287.19,288.38,2,VIP,Físico,Tarjeta,,Primavera,31,29,False,Europa
2024-12-28,NY Soho,GG-CH429,Bomber Star,Chaquetas,1294.11,728.86,565.25,2,Turista,Físico,Tarjeta,Edición Limitada,Primavera,22,20,False,EE.UU.
2024-08-12,NY Soho,GG-BO751,Mini Clutch,Bolsos,1090.36,635.66,454.7,1,Turista,Físico,Tarjeta,Colección Primavera,Invierno,13,12,False,EE.UU.
2024-11-14,Madrid Serrano,GG-SN153,Stardan,Sneakers,516.09,281.81,234.28,2,Turista,Físico,Online,Navidad Exclusiva,Invierno,9,7,True,Europa
2024-08-30,París Marais,GG-BO319,Star Bag,Bolsos,993.28,520.55,472.73,2,Regular,Físico,Tarjeta,Colaboración GGxArt,Primavera,29,27,False,Europa
2024-03-10,Madrid Serrano,GG-SN652,Stardan,Sneakers,1403.56,859.11,544.45,1,Turista,Físico,Online,Colaboración GGxArt,Otoño,12,11,False,Europa
2024-09-18,Tokio Ginza,GG-SN378,Ball Star,Sneakers,806.7,390.59,416.11,2,VIP,Físico,Tarjeta,Navidad Exclusiva,Invierno,13,11,False,Asia
2024-03-21,Milán Centro,GG-SN638,Stardan,Sneakers,1754.12,839.67,914.45,1,VIP,Físico,Online,,Primavera,10,9,True,Europa
2024-02-24,NY Soho,GG-BO109,Mini Clutch,Bolsos,1367.05,609.47,757.58,0,VIP,Físico,Online,Navidad Exclusiva,Verano,15,15,False,EE.UU.
2024-08-25,Madrid Serrano,GG-AC148,Bufanda Lux,Accesorios,1663.95,839.5,824.45,1,VIP,Físico,Tarjeta,,Primavera,29,28,False,Europa
2024-01-07,GoldenGoose.com,GG-SN719,Super-Star,Sneakers,1667.34,808.99,858.35,1,VIP,Online,Tarjeta,Navidad Exclusiva,Primavera,17,16,False,Global
2024-01-08,París Marais,GG-BO395,Star Bag,Bolsos,1739.79,876.16,863.63,1,VIP,Físico,Online,Edición Limitada,Verano,6,5,True,Europa
2024-05-28,París Marais,GG-BO579,Star Bag,Bolsos,1891.34,1050.11,841.23,0,VIP,Físico,Tarjeta,Edición Limitada,Invierno,23,23,False,Europa
2024-05-18,Milán Centro,GG-BO735,Mini Clutch,Bolsos,1735.85,870.84,865.01,3,Regular,Físico,Online,,Verano,23,20,False,Europa
2024-10-05,NY Soho,GG-SN382,Stardan,Sneakers,484.31,296.81,187.5,3,Regular,Físico,Online,Navidad Exclusiva,Verano,12,9,True,EE.UU.
2024-05-28,Tokio Ginza,GG-CH398,Bomber Star,Chaquetas,1383.66,599.21,784.45,1,Regular,Físico,Tarjeta,Colección Primavera,Otoño,24,23,False,Asia
2024-11-26,Tokio Ginza,GG-BO404,Mini Clutch,Bolsos,659.93,373.08,286.85,2,VIP,Físico,Tarjeta,Navidad Exclusiva,Invierno,19,17,False,Asia
2024-08-29,Milán Centro,GG-AC495,Gorra Logo,Accesorios,1661.71,937.41,724.3,1,Regular,Físico,Online,,Invierno,25,24,False,Europa
2024-09-30,NY Soho,GG-BO992,Star Bag,Bolsos,471.51,306.16,165.35,4,Turista,Físico,Tarjeta,,Otoño,15,11,False,EE.UU.
2024-09-18,Madrid Serrano,GG-BO611,Tote GG,Bolsos,482.4,212.15,270.25,4,VIP,Físico,Online,Navidad Exclusiva,Otoño,26,22,False,Europa
2024-09-05,GoldenGoose.com,GG-AC257,Bufanda Lux,Accesorios,1499.44,956.63,542.81,3,Turista,Online,Tarjeta,Edición Limitada,Verano,10,7,True,Global
2024-09-19,Madrid Serrano,GG-AC423,Cinturón Star,Accesorios,1910.21,849.01,1061.2,2,VIP,Físico,Tarjeta,Edición Limitada,Primavera,19,17,False,Europa
2024-07-19,Milán Centro,GG-SN938,Super-Star,Sneakers,1721.57,995.43,726.14,3,Regular,Físico,Online,Colección Primavera,Verano,13,10,False,Europa
2024-09-20,Madrid Serrano,GG-CH175,Bomber Star,Chaquetas,542.48,258.71,283.77,0,VIP,Físico,Tarjeta,Colección Primavera,Invierno,21,21,False,Europa
2024-07-25,París Marais,GG-SN629,Stardan,Sneakers,1285.06,608.17,676.89,0,VIP,Físico,Online,Navidad Exclusiva,Invierno,14,14,False,Europa
2024-05-01,NY Soho,GG-SN857,Stardan,Sneakers,857.54,348.3,509.24,2,Regular,Físico,Tarjeta,,Primavera,26,24,False,EE.UU.
2024-02-11,Tokio Ginza,GG-SN189,Running Sole,Sneakers,1847.62,1123.77,723.85,3,Regular,Físico,Online,Colección Primavera,Invierno,28,25,False,Asia
2024-12-18,Tokio Ginza,GG-SN422,Ball Star,Sneakers,1837.9,874.67,963.23,2,Regular,Físico,Online,Navidad Exclusiva,Otoño,16,14,False,Asia
2024-03-14,Tokio Ginza,GG-BO490,Mini Clutch,Bolsos,1609.77,993.8,615.97,1,VIP,Físico,Tarjeta,,Invierno,31,30,False,Asia
2024-06-06,París Marais,GG-AC865,Cinturón Star,Accesorios,1280.0,731.92,548.08,1,Regular,Físico,Online,Colaboración GGxArt,Otoño,6,5,True,Europa
2024-12-31,Milán Centro,GG-BO851,Star Bag,Bolsos,1200.25,614.06,586.19,0,Turista,Físico,Online,,Primavera,8,8,True,Europa
2024-02-17,Madrid Serrano,GG-SN935,Running Sole,Sneakers,1249.77,724.52,525.25,1,Turista,Físico,Tarjeta,Edición Limitada,Primavera,17,16,False,Europa
2024-04-25,Madrid Serrano,GG-CH125,Bomber Star,Chaquetas,940.95,560.61,380.34,1,Regular,Físico,Tarjeta,Colección Primavera,Primavera,25,24,False,Europa
2024-01-19,Milán Centro,GG-CH543,Bomber Star,Chaquetas,1065.24,457.21,608.03,1,Regular,Físico,Online,,Verano,13,12,False,Europa
2024-02-03,París Marais,GG-AC736,Gorra Logo,Accesorios,1596.39,886.34,710.05,1,Regular,Físico,Tarjeta,Navidad Exclusiva,Invierno,27,26,False,Europa
2024-03-28,Madrid Serrano,GG-SN452,Ball Star,Sneakers,1067.9,613.16,454.74,6,VIP,Físico,Online,Edición Limitada,Invierno,34,28,False,Europa
2024-11-15,GoldenGoose.com,GG-CH685,Bomber Star,Chaquetas,629.13,338.45,290.68,1,Turista,Online,Online,Edición Limitada,Otoño,24,23,False,Global
2024-10-24,GoldenGoose.com,GG-AC221,Gorra Logo,Accesorios,1419.39,757.36,662.03,0,Turista,Online,Online,Navidad Exclusiva,Otoño,7,7,True,Global
2024-03-21,GoldenGoose.com,GG-CH193,Leather Biker,Chaquetas,822.17,431.89,390.28,2,VIP,Online,Online,Colección Primavera,Invierno,18,16,False,Global
2024-09-27,Milán Centro,GG-SN805,Running Sole,Sneakers,702.59,358.7,343.89,2,Turista,Físico,Online,Colaboración GGxArt,Primavera,13,11,False,Europa
2024-07-14,Milán Centro,GG-BO648,Mini Clutch,Bolsos,1900.72,1140.96,759.76,1,Regular,Físico,Online,Colección Primavera,Primavera,8,7,True,Europa
2024-06-15,NY Soho,GG-CH430,Denim Glow,Chaquetas,1861.66,1037.58,824.08,0,Regular,Físico,Tarjeta,Colaboración GGxArt,Invierno,7,7,True,EE.UU.
2024-12-02,Milán Centro,GG-SN152,Stardan,Sneakers,1288.55,725.2,563.35,3,VIP,Físico,Online,Navidad Exclusiva,Verano,10,7,True,Europa
2024-09-22,Tokio Ginza,GG-SN963,Running Sole,Sneakers,879.72,523.05,356.67,1,Turista,Físico,Tarjeta,,Otoño,19,18,False,Asia
2024-07-12,Tokio Ginza,GG-CH723,Bomber Star,Chaquetas,1053.32,488.85,564.47,1,VIP,Físico,Tarjeta,,Invierno,24,23,False,Asia
2024-04-24,Milán Centro,GG-CH521,Leather Biker,Chaquetas,1723.08,943.46,779.62,1,VIP,Físico,Tarjeta,Colección Primavera,Primavera,8,7,True,Europa
2024-01-20,París Marais,GG-SN202,Ball Star,Sneakers,792.68,514.04,278.64,0,VIP,Físico,Tarjeta,Navidad Exclusiva,Invierno,11,11,False,Europa
2024-01-27,Milán Centro,GG-CH486,Denim Glow,Chaquetas,486.07,295.53,190.54,2,Regular,Físico,Online,Colección Primavera,Otoño,16,14,False,Europa
2024-02-26,GoldenGoose.com,GG-CH434,Bomber Star,Chaquetas,1877.36,794.07,1083.29,3,VIP,Online,Tarjeta,Edición Limitada,Verano,31,28,False,Global
2024-07-19,Madrid Serrano,GG-CH676,Leather Biker,Chaquetas,1688.97,881.05,807.92,0,Regular,Físico,Tarjeta,Edición Limitada,Verano,28,28,False,Europa
2024-11-29,Tokio Ginza,GG-CH901,Leather Biker,Chaquetas,881.78,495.5,386.28,2,Turista,Físico,Tarjeta,Navidad Exclusiva,Primavera,21,19,False,Asia
2024-05-06,Milán Centro,GG-CH235,Denim Glow,Chaquetas,1103.13,505.8,597.33,1,Turista,Físico,Tarjeta,Navidad Exclusiva,Invierno,23,22,False,Europa
2024-02-23,Tokio Ginza,GG-AC703,Bufanda Lux,Accesorios,1581.36,855.91,725.45,3,Turista,Físico,Online,Colección Primavera,Primavera,31,28,False,Asia
2024-11-14,Milán Centro,GG-BO602,Tote GG,Bolsos,1521.31,922.68,598.63,0,Turista,Físico,Tarjeta,Edición Limitada,Primavera,9,9,True,Europa
2024-08-14,Tokio Ginza,GG-AC708,Bufanda Lux,Accesorios,678.69,348.38,330.31,2,Regular,Físico,Tarjeta,Navidad Exclusiva,Otoño,17,15,False,Asia
2024-05-06,París Marais,GG-AC411,Cinturón Star,Accesorios,628.64,318.73,309.91,1,Turista,Físico,Tarjeta,Navidad Exclusiva,Verano,10,9,True,Europa
2024-11-29,Milán Centro,GG-CH981,Denim Glow,Chaquetas,1118.86,591.26,527.6,4,VIP,Físico,Tarjeta,,Primavera,31,27,False,Europa
2024-08-14,Tokio Ginza,GG-CH384,Denim Glow,Chaquetas,1168.61,604.81,563.8,1,Regular,Físico,Online,,Otoño,14,13,False,Asia
2024-08-18,Madrid Serrano,GG-AC680,Gorra Logo,Accesorios,483.99,256.91,227.08,3,Regular,Físico,Tarjeta,Navidad Exclusiva,Verano,27,24,False,Europa
2024-02-11,Milán Centro,GG-SN995,Super-Star,Sneakers,1544.63,739.75,804.88,1,Regular,Físico,Online,Edición Limitada,Primavera,15,14,False,Europa
